index,year,roster_url,schedule_url,team_key
0,1977,https://www.basketball-reference.com/teams/ATL/1977.html,https://www.basketball-reference.com/teams/ATL/1977_games.html,ATLANTA HAWKS
1,1978,https://www.basketball-reference.com/teams/ATL/1978.html,https://www.basketball-reference.com/teams/ATL/1978_games.html,ATLANTA HAWKS
2,1979,https://www.basketball-reference.com/teams/ATL/1979.html,https://www.basketball-reference.com/teams/ATL/1979_games.html,ATLANTA HAWKS
3,1980,https://www.basketball-reference.com/teams/ATL/1980.html,https://www.basketball-reference.com/teams/ATL/1980_games.html,ATLANTA HAWKS
4,1981,https://www.basketball-reference.com/teams/ATL/1981.html,https://www.basketball-reference.com/teams/ATL/1981_games.html,ATLANTA HAWKS
5,1982,https://www.basketball-reference.com/teams/ATL/1982.html,https://www.basketball-reference.com/teams/ATL/1982_games.html,ATLANTA HAWKS
6,1983,https://www.basketball-reference.com/teams/ATL/1983.html,https://www.basketball-reference.com/teams/ATL/1983_games.html,ATLANTA HAWKS
7,1984,https://www.basketball-reference.com/teams/ATL/1984.html,https://www.basketball-reference.com/teams/ATL/1984_games.html,ATLANTA HAWKS
8,1985,https://www.basketball-reference.com/teams/ATL/1985.html,https://www.basketball-reference.com/teams/ATL/1985_games.html,ATLANTA HAWKS
9,1986,https://www.basketball-reference.com/teams/ATL/1986.html,https://www.basketball-reference.com/teams/ATL/1986_games.html,ATLANTA HAWKS
10,1987,https://www.basketball-reference.com/teams/ATL/1987.html,https://www.basketball-reference.com/teams/ATL/1987_games.html,ATLANTA HAWKS
11,1988,https://www.basketball-reference.com/teams/ATL/1988.html,https://www.basketball-reference.com/teams/ATL/1988_games.html,ATLANTA HAWKS
12,1989,https://www.basketball-reference.com/teams/ATL/1989.html,https://www.basketball-reference.com/teams/ATL/1989_games.html,ATLANTA HAWKS
13,1990,https://www.basketball-reference.com/teams/ATL/1990.html,https://www.basketball-reference.com/teams/ATL/1990_games.html,ATLANTA HAWKS
14,1991,https://www.basketball-reference.com/teams/ATL/1991.html,https://www.basketball-reference.com/teams/ATL/1991_games.html,ATLANTA HAWKS
15,1992,https://www.basketball-reference.com/teams/ATL/1992.html,https://www.basketball-reference.com/teams/ATL/1992_games.html,ATLANTA HAWKS
16,1993,https://www.basketball-reference.com/teams/ATL/1993.html,https://www.basketball-reference.com/teams/ATL/1993_games.html,ATLANTA HAWKS
17,1994,https://www.basketball-reference.com/teams/ATL/1994.html,https://www.basketball-reference.com/teams/ATL/1994_games.html,ATLANTA HAWKS
18,1995,https://www.basketball-reference.com/teams/ATL/1995.html,https://www.basketball-reference.com/teams/ATL/1995_games.html,ATLANTA HAWKS
19,1996,https://www.basketball-reference.com/teams/ATL/1996.html,https://www.basketball-reference.com/teams/ATL/1996_games.html,ATLANTA HAWKS
20,1997,https://www.basketball-reference.com/teams/ATL/1997.html,https://www.basketball-reference.com/teams/ATL/1997_games.html,ATLANTA HAWKS
21,1998,https://www.basketball-reference.com/teams/ATL/1998.html,https://www.basketball-reference.com/teams/ATL/1998_games.html,ATLANTA HAWKS
22,1999,https://www.basketball-reference.com/teams/ATL/1999.html,https://www.basketball-reference.com/teams/ATL/1999_games.html,ATLANTA HAWKS
23,2000,https://www.basketball-reference.com/teams/ATL/2000.html,https://www.basketball-reference.com/teams/ATL/2000_games.html,ATLANTA HAWKS
24,2001,https://www.basketball-reference.com/teams/ATL/2001.html,https://www.basketball-reference.com/teams/ATL/2001_games.html,ATLANTA HAWKS
25,2002,https://www.basketball-reference.com/teams/ATL/2002.html,https://www.basketball-reference.com/teams/ATL/2002_games.html,ATLANTA HAWKS
26,2003,https://www.basketball-reference.com/teams/ATL/2003.html,https://www.basketball-reference.com/teams/ATL/2003_games.html,ATLANTA HAWKS
27,2004,https://www.basketball-reference.com/teams/ATL/2004.html,https://www.basketball-reference.com/teams/ATL/2004_games.html,ATLANTA HAWKS
28,2005,https://www.basketball-reference.com/teams/ATL/2005.html,https://www.basketball-reference.com/teams/ATL/2005_games.html,ATLANTA HAWKS
29,2006,https://www.basketball-reference.com/teams/ATL/2006.html,https://www.basketball-reference.com/teams/ATL/2006_games.html,ATLANTA HAWKS
30,2007,https://www.basketball-reference.com/teams/ATL/2007.html,https://www.basketball-reference.com/teams/ATL/2007_games.html,ATLANTA HAWKS
31,2008,https://www.basketball-reference.com/teams/ATL/2008.html,https://www.basketball-reference.com/teams/ATL/2008_games.html,ATLANTA HAWKS
32,2009,https://www.basketball-reference.com/teams/ATL/2009.html,https://www.basketball-reference.com/teams/ATL/2009_games.html,ATLANTA HAWKS
33,2010,https://www.basketball-reference.com/teams/ATL/2010.html,https://www.basketball-reference.com/teams/ATL/2010_games.html,ATLANTA HAWKS
34,2011,https://www.basketball-reference.com/teams/ATL/2011.html,https://www.basketball-reference.com/teams/ATL/2011_games.html,ATLANTA HAWKS
35,2012,https://www.basketball-reference.com/teams/ATL/2012.html,https://www.basketball-reference.com/teams/ATL/2012_games.html,ATLANTA HAWKS
36,2013,https://www.basketball-reference.com/teams/ATL/2013.html,https://www.basketball-reference.com/teams/ATL/2013_games.html,ATLANTA HAWKS
37,2014,https://www.basketball-reference.com/teams/ATL/2014.html,https://www.basketball-reference.com/teams/ATL/2014_games.html,ATLANTA HAWKS
38,2015,https://www.basketball-reference.com/teams/ATL/2015.html,https://www.basketball-reference.com/teams/ATL/2015_games.html,ATLANTA HAWKS
39,2016,https://www.basketball-reference.com/teams/ATL/2016.html,https://www.basketball-reference.com/teams/ATL/2016_games.html,ATLANTA HAWKS
40,2017,https://www.basketball-reference.com/teams/ATL/2017.html,https://www.basketball-reference.com/teams/ATL/2017_games.html,ATLANTA HAWKS
41,2018,https://www.basketball-reference.com/teams/ATL/2018.html,https://www.basketball-reference.com/teams/ATL/2018_games.html,ATLANTA HAWKS
42,2019,https://www.basketball-reference.com/teams/ATL/2019.html,https://www.basketball-reference.com/teams/ATL/2019_games.html,ATLANTA HAWKS
43,2020,https://www.basketball-reference.com/teams/ATL/2020.html,https://www.basketball-reference.com/teams/ATL/2020_games.html,ATLANTA HAWKS
44,2021,https://www.basketball-reference.com/teams/ATL/2021.html,https://www.basketball-reference.com/teams/ATL/2021_games.html,ATLANTA HAWKS
45,2022,https://www.basketball-reference.com/teams/ATL/2022.html,https://www.basketball-reference.com/teams/ATL/2022_games.html,ATLANTA HAWKS
46,1977,https://www.basketball-reference.com/teams/BOS/1977.html,https://www.basketball-reference.com/teams/BOS/1977_games.html,BOSTON CELTICS
47,1978,https://www.basketball-reference.com/teams/BOS/1978.html,https://www.basketball-reference.com/teams/BOS/1978_games.html,BOSTON CELTICS
48,1979,https://www.basketball-reference.com/teams/BOS/1979.html,https://www.basketball-reference.com/teams/BOS/1979_games.html,BOSTON CELTICS
49,1980,https://www.basketball-reference.com/teams/BOS/1980.html,https://www.basketball-reference.com/teams/BOS/1980_games.html,BOSTON CELTICS
50,1981,https://www.basketball-reference.com/teams/BOS/1981.html,https://www.basketball-reference.com/teams/BOS/1981_games.html,BOSTON CELTICS
51,1982,https://www.basketball-reference.com/teams/BOS/1982.html,https://www.basketball-reference.com/teams/BOS/1982_games.html,BOSTON CELTICS
52,1983,https://www.basketball-reference.com/teams/BOS/1983.html,https://www.basketball-reference.com/teams/BOS/1983_games.html,BOSTON CELTICS
53,1984,https://www.basketball-reference.com/teams/BOS/1984.html,https://www.basketball-reference.com/teams/BOS/1984_games.html,BOSTON CELTICS
54,1985,https://www.basketball-reference.com/teams/BOS/1985.html,https://www.basketball-reference.com/teams/BOS/1985_games.html,BOSTON CELTICS
55,1986,https://www.basketball-reference.com/teams/BOS/1986.html,https://www.basketball-reference.com/teams/BOS/1986_games.html,BOSTON CELTICS
56,1987,https://www.basketball-reference.com/teams/BOS/1987.html,https://www.basketball-reference.com/teams/BOS/1987_games.html,BOSTON CELTICS
57,1988,https://www.basketball-reference.com/teams/BOS/1988.html,https://www.basketball-reference.com/teams/BOS/1988_games.html,BOSTON CELTICS
58,1989,https://www.basketball-reference.com/teams/BOS/1989.html,https://www.basketball-reference.com/teams/BOS/1989_games.html,BOSTON CELTICS
59,1990,https://www.basketball-reference.com/teams/BOS/1990.html,https://www.basketball-reference.com/teams/BOS/1990_games.html,BOSTON CELTICS
60,1991,https://www.basketball-reference.com/teams/BOS/1991.html,https://www.basketball-reference.com/teams/BOS/1991_games.html,BOSTON CELTICS
61,1992,https://www.basketball-reference.com/teams/BOS/1992.html,https://www.basketball-reference.com/teams/BOS/1992_games.html,BOSTON CELTICS
62,1993,https://www.basketball-reference.com/teams/BOS/1993.html,https://www.basketball-reference.com/teams/BOS/1993_games.html,BOSTON CELTICS
63,1994,https://www.basketball-reference.com/teams/BOS/1994.html,https://www.basketball-reference.com/teams/BOS/1994_games.html,BOSTON CELTICS
64,1995,https://www.basketball-reference.com/teams/BOS/1995.html,https://www.basketball-reference.com/teams/BOS/1995_games.html,BOSTON CELTICS
65,1996,https://www.basketball-reference.com/teams/BOS/1996.html,https://www.basketball-reference.com/teams/BOS/1996_games.html,BOSTON CELTICS
66,1997,https://www.basketball-reference.com/teams/BOS/1997.html,https://www.basketball-reference.com/teams/BOS/1997_games.html,BOSTON CELTICS
67,1998,https://www.basketball-reference.com/teams/BOS/1998.html,https://www.basketball-reference.com/teams/BOS/1998_games.html,BOSTON CELTICS
68,1999,https://www.basketball-reference.com/teams/BOS/1999.html,https://www.basketball-reference.com/teams/BOS/1999_games.html,BOSTON CELTICS
69,2000,https://www.basketball-reference.com/teams/BOS/2000.html,https://www.basketball-reference.com/teams/BOS/2000_games.html,BOSTON CELTICS
70,2001,https://www.basketball-reference.com/teams/BOS/2001.html,https://www.basketball-reference.com/teams/BOS/2001_games.html,BOSTON CELTICS
71,2002,https://www.basketball-reference.com/teams/BOS/2002.html,https://www.basketball-reference.com/teams/BOS/2002_games.html,BOSTON CELTICS
72,2003,https://www.basketball-reference.com/teams/BOS/2003.html,https://www.basketball-reference.com/teams/BOS/2003_games.html,BOSTON CELTICS
73,2004,https://www.basketball-reference.com/teams/BOS/2004.html,https://www.basketball-reference.com/teams/BOS/2004_games.html,BOSTON CELTICS
74,2005,https://www.basketball-reference.com/teams/BOS/2005.html,https://www.basketball-reference.com/teams/BOS/2005_games.html,BOSTON CELTICS
75,2006,https://www.basketball-reference.com/teams/BOS/2006.html,https://www.basketball-reference.com/teams/BOS/2006_games.html,BOSTON CELTICS
76,2007,https://www.basketball-reference.com/teams/BOS/2007.html,https://www.basketball-reference.com/teams/BOS/2007_games.html,BOSTON CELTICS
77,2008,https://www.basketball-reference.com/teams/BOS/2008.html,https://www.basketball-reference.com/teams/BOS/2008_games.html,BOSTON CELTICS
78,2009,https://www.basketball-reference.com/teams/BOS/2009.html,https://www.basketball-reference.com/teams/BOS/2009_games.html,BOSTON CELTICS
79,2010,https://www.basketball-reference.com/teams/BOS/2010.html,https://www.basketball-reference.com/teams/BOS/2010_games.html,BOSTON CELTICS
80,2011,https://www.basketball-reference.com/teams/BOS/2011.html,https://www.basketball-reference.com/teams/BOS/2011_games.html,BOSTON CELTICS
81,2012,https://www.basketball-reference.com/teams/BOS/2012.html,https://www.basketball-reference.com/teams/BOS/2012_games.html,BOSTON CELTICS
82,2013,https://www.basketball-reference.com/teams/BOS/2013.html,https://www.basketball-reference.com/teams/BOS/2013_games.html,BOSTON CELTICS
83,2014,https://www.basketball-reference.com/teams/BOS/2014.html,https://www.basketball-reference.com/teams/BOS/2014_games.html,BOSTON CELTICS
84,2015,https://www.basketball-reference.com/teams/BOS/2015.html,https://www.basketball-reference.com/teams/BOS/2015_games.html,BOSTON CELTICS
85,2016,https://www.basketball-reference.com/teams/BOS/2016.html,https://www.basketball-reference.com/teams/BOS/2016_games.html,BOSTON CELTICS
86,2017,https://www.basketball-reference.com/teams/BOS/2017.html,https://www.basketball-reference.com/teams/BOS/2017_games.html,BOSTON CELTICS
87,2018,https://www.basketball-reference.com/teams/BOS/2018.html,https://www.basketball-reference.com/teams/BOS/2018_games.html,BOSTON CELTICS
88,2019,https://www.basketball-reference.com/teams/BOS/2019.html,https://www.basketball-reference.com/teams/BOS/2019_games.html,BOSTON CELTICS
89,2020,https://www.basketball-reference.com/teams/BOS/2020.html,https://www.basketball-reference.com/teams/BOS/2020_games.html,BOSTON CELTICS
90,2021,https://www.basketball-reference.com/teams/BOS/2021.html,https://www.basketball-reference.com/teams/BOS/2021_games.html,BOSTON CELTICS
91,2022,https://www.basketball-reference.com/teams/BOS/2022.html,https://www.basketball-reference.com/teams/BOS/2022_games.html,BOSTON CELTICS
92,1977,https://www.basketball-reference.com/teams/NYN/1977.html,https://www.basketball-reference.com/teams/NYN/1977_games.html,BROOKLYN NETS
93,1978,https://www.basketball-reference.com/teams/NJN/1978.html,https://www.basketball-reference.com/teams/NJN/1978_games.html,BROOKLYN NETS
94,1979,https://www.basketball-reference.com/teams/NJN/1979.html,https://www.basketball-reference.com/teams/NJN/1979_games.html,BROOKLYN NETS
95,1980,https://www.basketball-reference.com/teams/NJN/1980.html,https://www.basketball-reference.com/teams/NJN/1980_games.html,BROOKLYN NETS
96,1981,https://www.basketball-reference.com/teams/NJN/1981.html,https://www.basketball-reference.com/teams/NJN/1981_games.html,BROOKLYN NETS
97,1982,https://www.basketball-reference.com/teams/NJN/1982.html,https://www.basketball-reference.com/teams/NJN/1982_games.html,BROOKLYN NETS
98,1983,https://www.basketball-reference.com/teams/NJN/1983.html,https://www.basketball-reference.com/teams/NJN/1983_games.html,BROOKLYN NETS
99,1984,https://www.basketball-reference.com/teams/NJN/1984.html,https://www.basketball-reference.com/teams/NJN/1984_games.html,BROOKLYN NETS
100,1985,https://www.basketball-reference.com/teams/NJN/1985.html,https://www.basketball-reference.com/teams/NJN/1985_games.html,BROOKLYN NETS
101,1986,https://www.basketball-reference.com/teams/NJN/1986.html,https://www.basketball-reference.com/teams/NJN/1986_games.html,BROOKLYN NETS
102,1987,https://www.basketball-reference.com/teams/NJN/1987.html,https://www.basketball-reference.com/teams/NJN/1987_games.html,BROOKLYN NETS
103,1988,https://www.basketball-reference.com/teams/NJN/1988.html,https://www.basketball-reference.com/teams/NJN/1988_games.html,BROOKLYN NETS
104,1989,https://www.basketball-reference.com/teams/NJN/1989.html,https://www.basketball-reference.com/teams/NJN/1989_games.html,BROOKLYN NETS
105,1990,https://www.basketball-reference.com/teams/NJN/1990.html,https://www.basketball-reference.com/teams/NJN/1990_games.html,BROOKLYN NETS
106,1991,https://www.basketball-reference.com/teams/NJN/1991.html,https://www.basketball-reference.com/teams/NJN/1991_games.html,BROOKLYN NETS
107,1992,https://www.basketball-reference.com/teams/NJN/1992.html,https://www.basketball-reference.com/teams/NJN/1992_games.html,BROOKLYN NETS
108,1993,https://www.basketball-reference.com/teams/NJN/1993.html,https://www.basketball-reference.com/teams/NJN/1993_games.html,BROOKLYN NETS
109,1994,https://www.basketball-reference.com/teams/NJN/1994.html,https://www.basketball-reference.com/teams/NJN/1994_games.html,BROOKLYN NETS
110,1995,https://www.basketball-reference.com/teams/NJN/1995.html,https://www.basketball-reference.com/teams/NJN/1995_games.html,BROOKLYN NETS
111,1996,https://www.basketball-reference.com/teams/NJN/1996.html,https://www.basketball-reference.com/teams/NJN/1996_games.html,BROOKLYN NETS
112,1997,https://www.basketball-reference.com/teams/NJN/1997.html,https://www.basketball-reference.com/teams/NJN/1997_games.html,BROOKLYN NETS
113,1998,https://www.basketball-reference.com/teams/NJN/1998.html,https://www.basketball-reference.com/teams/NJN/1998_games.html,BROOKLYN NETS
114,1999,https://www.basketball-reference.com/teams/NJN/1999.html,https://www.basketball-reference.com/teams/NJN/1999_games.html,BROOKLYN NETS
115,2000,https://www.basketball-reference.com/teams/NJN/2000.html,https://www.basketball-reference.com/teams/NJN/2000_games.html,BROOKLYN NETS
116,2001,https://www.basketball-reference.com/teams/NJN/2001.html,https://www.basketball-reference.com/teams/NJN/2001_games.html,BROOKLYN NETS
117,2002,https://www.basketball-reference.com/teams/NJN/2002.html,https://www.basketball-reference.com/teams/NJN/2002_games.html,BROOKLYN NETS
118,2003,https://www.basketball-reference.com/teams/NJN/2003.html,https://www.basketball-reference.com/teams/NJN/2003_games.html,BROOKLYN NETS
119,2004,https://www.basketball-reference.com/teams/NJN/2004.html,https://www.basketball-reference.com/teams/NJN/2004_games.html,BROOKLYN NETS
120,2005,https://www.basketball-reference.com/teams/NJN/2005.html,https://www.basketball-reference.com/teams/NJN/2005_games.html,BROOKLYN NETS
121,2006,https://www.basketball-reference.com/teams/NJN/2006.html,https://www.basketball-reference.com/teams/NJN/2006_games.html,BROOKLYN NETS
122,2007,https://www.basketball-reference.com/teams/NJN/2007.html,https://www.basketball-reference.com/teams/NJN/2007_games.html,BROOKLYN NETS
123,2008,https://www.basketball-reference.com/teams/NJN/2008.html,https://www.basketball-reference.com/teams/NJN/2008_games.html,BROOKLYN NETS
124,2009,https://www.basketball-reference.com/teams/NJN/2009.html,https://www.basketball-reference.com/teams/NJN/2009_games.html,BROOKLYN NETS
125,2010,https://www.basketball-reference.com/teams/NJN/2010.html,https://www.basketball-reference.com/teams/NJN/2010_games.html,BROOKLYN NETS
126,2011,https://www.basketball-reference.com/teams/NJN/2011.html,https://www.basketball-reference.com/teams/NJN/2011_games.html,BROOKLYN NETS
127,2012,https://www.basketball-reference.com/teams/NJN/2012.html,https://www.basketball-reference.com/teams/NJN/2012_games.html,BROOKLYN NETS
128,2013,https://www.basketball-reference.com/teams/BRK/2013.html,https://www.basketball-reference.com/teams/BRK/2013_games.html,BROOKLYN NETS
129,2014,https://www.basketball-reference.com/teams/BRK/2014.html,https://www.basketball-reference.com/teams/BRK/2014_games.html,BROOKLYN NETS
130,2015,https://www.basketball-reference.com/teams/BRK/2015.html,https://www.basketball-reference.com/teams/BRK/2015_games.html,BROOKLYN NETS
131,2016,https://www.basketball-reference.com/teams/BRK/2016.html,https://www.basketball-reference.com/teams/BRK/2016_games.html,BROOKLYN NETS
132,2017,https://www.basketball-reference.com/teams/BRK/2017.html,https://www.basketball-reference.com/teams/BRK/2017_games.html,BROOKLYN NETS
133,2018,https://www.basketball-reference.com/teams/BRK/2018.html,https://www.basketball-reference.com/teams/BRK/2018_games.html,BROOKLYN NETS
134,2019,https://www.basketball-reference.com/teams/BRK/2019.html,https://www.basketball-reference.com/teams/BRK/2019_games.html,BROOKLYN NETS
135,2020,https://www.basketball-reference.com/teams/BRK/2020.html,https://www.basketball-reference.com/teams/BRK/2020_games.html,BROOKLYN NETS
136,2021,https://www.basketball-reference.com/teams/BRK/2021.html,https://www.basketball-reference.com/teams/BRK/2021_games.html,BROOKLYN NETS
137,2022,https://www.basketball-reference.com/teams/BRK/2022.html,https://www.basketball-reference.com/teams/BRK/2022_games.html,BROOKLYN NETS
138,1996,https://www.basketball-reference.com/teams/CHH/1996.html,https://www.basketball-reference.com/teams/CHH/1996_games.html,CHARLOTTE HORNETS
139,1997,https://www.basketball-reference.com/teams/CHH/1997.html,https://www.basketball-reference.com/teams/CHH/1997_games.html,CHARLOTTE HORNETS
140,1998,https://www.basketball-reference.com/teams/CHH/1998.html,https://www.basketball-reference.com/teams/CHH/1998_games.html,CHARLOTTE HORNETS
141,1999,https://www.basketball-reference.com/teams/CHH/1999.html,https://www.basketball-reference.com/teams/CHH/1999_games.html,CHARLOTTE HORNETS
142,2000,https://www.basketball-reference.com/teams/CHH/2000.html,https://www.basketball-reference.com/teams/CHH/2000_games.html,CHARLOTTE HORNETS
143,2001,https://www.basketball-reference.com/teams/CHH/2001.html,https://www.basketball-reference.com/teams/CHH/2001_games.html,CHARLOTTE HORNETS
144,2002,https://www.basketball-reference.com/teams/CHH/2002.html,https://www.basketball-reference.com/teams/CHH/2002_games.html,CHARLOTTE HORNETS
145,2005,https://www.basketball-reference.com/teams/CHA/2005.html,https://www.basketball-reference.com/teams/CHA/2005_games.html,CHARLOTTE HORNETS
146,2006,https://www.basketball-reference.com/teams/CHA/2006.html,https://www.basketball-reference.com/teams/CHA/2006_games.html,CHARLOTTE HORNETS
147,2007,https://www.basketball-reference.com/teams/CHA/2007.html,https://www.basketball-reference.com/teams/CHA/2007_games.html,CHARLOTTE HORNETS
148,2008,https://www.basketball-reference.com/teams/CHA/2008.html,https://www.basketball-reference.com/teams/CHA/2008_games.html,CHARLOTTE HORNETS
149,2009,https://www.basketball-reference.com/teams/CHA/2009.html,https://www.basketball-reference.com/teams/CHA/2009_games.html,CHARLOTTE HORNETS
150,2010,https://www.basketball-reference.com/teams/CHA/2010.html,https://www.basketball-reference.com/teams/CHA/2010_games.html,CHARLOTTE HORNETS
151,2011,https://www.basketball-reference.com/teams/CHA/2011.html,https://www.basketball-reference.com/teams/CHA/2011_games.html,CHARLOTTE HORNETS
152,2012,https://www.basketball-reference.com/teams/CHA/2012.html,https://www.basketball-reference.com/teams/CHA/2012_games.html,CHARLOTTE HORNETS
153,2013,https://www.basketball-reference.com/teams/CHA/2013.html,https://www.basketball-reference.com/teams/CHA/2013_games.html,CHARLOTTE HORNETS
154,2014,https://www.basketball-reference.com/teams/CHA/2014.html,https://www.basketball-reference.com/teams/CHA/2014_games.html,CHARLOTTE HORNETS
155,2015,https://www.basketball-reference.com/teams/CHO/2015.html,https://www.basketball-reference.com/teams/CHO/2015_games.html,CHARLOTTE HORNETS
156,2016,https://www.basketball-reference.com/teams/CHO/2016.html,https://www.basketball-reference.com/teams/CHO/2016_games.html,CHARLOTTE HORNETS
157,2017,https://www.basketball-reference.com/teams/CHO/2017.html,https://www.basketball-reference.com/teams/CHO/2017_games.html,CHARLOTTE HORNETS
158,2018,https://www.basketball-reference.com/teams/CHO/2018.html,https://www.basketball-reference.com/teams/CHO/2018_games.html,CHARLOTTE HORNETS
159,2019,https://www.basketball-reference.com/teams/CHO/2019.html,https://www.basketball-reference.com/teams/CHO/2019_games.html,CHARLOTTE HORNETS
160,2020,https://www.basketball-reference.com/teams/CHO/2020.html,https://www.basketball-reference.com/teams/CHO/2020_games.html,CHARLOTTE HORNETS
161,2021,https://www.basketball-reference.com/teams/CHO/2021.html,https://www.basketball-reference.com/teams/CHO/2021_games.html,CHARLOTTE HORNETS
162,2022,https://www.basketball-reference.com/teams/CHO/2022.html,https://www.basketball-reference.com/teams/CHO/2022_games.html,CHARLOTTE HORNETS
163,1977,https://www.basketball-reference.com/teams/CHI/1977.html,https://www.basketball-reference.com/teams/CHI/1977_games.html,CHICAGO BULLS
164,1978,https://www.basketball-reference.com/teams/CHI/1978.html,https://www.basketball-reference.com/teams/CHI/1978_games.html,CHICAGO BULLS
165,1979,https://www.basketball-reference.com/teams/CHI/1979.html,https://www.basketball-reference.com/teams/CHI/1979_games.html,CHICAGO BULLS
166,1980,https://www.basketball-reference.com/teams/CHI/1980.html,https://www.basketball-reference.com/teams/CHI/1980_games.html,CHICAGO BULLS
167,1981,https://www.basketball-reference.com/teams/CHI/1981.html,https://www.basketball-reference.com/teams/CHI/1981_games.html,CHICAGO BULLS
168,1982,https://www.basketball-reference.com/teams/CHI/1982.html,https://www.basketball-reference.com/teams/CHI/1982_games.html,CHICAGO BULLS
169,1983,https://www.basketball-reference.com/teams/CHI/1983.html,https://www.basketball-reference.com/teams/CHI/1983_games.html,CHICAGO BULLS
170,1984,https://www.basketball-reference.com/teams/CHI/1984.html,https://www.basketball-reference.com/teams/CHI/1984_games.html,CHICAGO BULLS
171,1985,https://www.basketball-reference.com/teams/CHI/1985.html,https://www.basketball-reference.com/teams/CHI/1985_games.html,CHICAGO BULLS
172,1986,https://www.basketball-reference.com/teams/CHI/1986.html,https://www.basketball-reference.com/teams/CHI/1986_games.html,CHICAGO BULLS
173,1987,https://www.basketball-reference.com/teams/CHI/1987.html,https://www.basketball-reference.com/teams/CHI/1987_games.html,CHICAGO BULLS
174,1988,https://www.basketball-reference.com/teams/CHI/1988.html,https://www.basketball-reference.com/teams/CHI/1988_games.html,CHICAGO BULLS
175,1989,https://www.basketball-reference.com/teams/CHI/1989.html,https://www.basketball-reference.com/teams/CHI/1989_games.html,CHICAGO BULLS
176,1990,https://www.basketball-reference.com/teams/CHI/1990.html,https://www.basketball-reference.com/teams/CHI/1990_games.html,CHICAGO BULLS
177,1991,https://www.basketball-reference.com/teams/CHI/1991.html,https://www.basketball-reference.com/teams/CHI/1991_games.html,CHICAGO BULLS
178,1992,https://www.basketball-reference.com/teams/CHI/1992.html,https://www.basketball-reference.com/teams/CHI/1992_games.html,CHICAGO BULLS
179,1993,https://www.basketball-reference.com/teams/CHI/1993.html,https://www.basketball-reference.com/teams/CHI/1993_games.html,CHICAGO BULLS
180,1994,https://www.basketball-reference.com/teams/CHI/1994.html,https://www.basketball-reference.com/teams/CHI/1994_games.html,CHICAGO BULLS
181,1995,https://www.basketball-reference.com/teams/CHI/1995.html,https://www.basketball-reference.com/teams/CHI/1995_games.html,CHICAGO BULLS
182,1996,https://www.basketball-reference.com/teams/CHI/1996.html,https://www.basketball-reference.com/teams/CHI/1996_games.html,CHICAGO BULLS
183,1997,https://www.basketball-reference.com/teams/CHI/1997.html,https://www.basketball-reference.com/teams/CHI/1997_games.html,CHICAGO BULLS
184,1998,https://www.basketball-reference.com/teams/CHI/1998.html,https://www.basketball-reference.com/teams/CHI/1998_games.html,CHICAGO BULLS
185,1999,https://www.basketball-reference.com/teams/CHI/1999.html,https://www.basketball-reference.com/teams/CHI/1999_games.html,CHICAGO BULLS
186,2000,https://www.basketball-reference.com/teams/CHI/2000.html,https://www.basketball-reference.com/teams/CHI/2000_games.html,CHICAGO BULLS
187,2001,https://www.basketball-reference.com/teams/CHI/2001.html,https://www.basketball-reference.com/teams/CHI/2001_games.html,CHICAGO BULLS
188,2002,https://www.basketball-reference.com/teams/CHI/2002.html,https://www.basketball-reference.com/teams/CHI/2002_games.html,CHICAGO BULLS
189,2003,https://www.basketball-reference.com/teams/CHI/2003.html,https://www.basketball-reference.com/teams/CHI/2003_games.html,CHICAGO BULLS
190,2004,https://www.basketball-reference.com/teams/CHI/2004.html,https://www.basketball-reference.com/teams/CHI/2004_games.html,CHICAGO BULLS
191,2005,https://www.basketball-reference.com/teams/CHI/2005.html,https://www.basketball-reference.com/teams/CHI/2005_games.html,CHICAGO BULLS
192,2006,https://www.basketball-reference.com/teams/CHI/2006.html,https://www.basketball-reference.com/teams/CHI/2006_games.html,CHICAGO BULLS
193,2007,https://www.basketball-reference.com/teams/CHI/2007.html,https://www.basketball-reference.com/teams/CHI/2007_games.html,CHICAGO BULLS
194,2008,https://www.basketball-reference.com/teams/CHI/2008.html,https://www.basketball-reference.com/teams/CHI/2008_games.html,CHICAGO BULLS
195,2009,https://www.basketball-reference.com/teams/CHI/2009.html,https://www.basketball-reference.com/teams/CHI/2009_games.html,CHICAGO BULLS
196,2010,https://www.basketball-reference.com/teams/CHI/2010.html,https://www.basketball-reference.com/teams/CHI/2010_games.html,CHICAGO BULLS
197,2011,https://www.basketball-reference.com/teams/CHI/2011.html,https://www.basketball-reference.com/teams/CHI/2011_games.html,CHICAGO BULLS
198,2012,https://www.basketball-reference.com/teams/CHI/2012.html,https://www.basketball-reference.com/teams/CHI/2012_games.html,CHICAGO BULLS
199,2013,https://www.basketball-reference.com/teams/CHI/2013.html,https://www.basketball-reference.com/teams/CHI/2013_games.html,CHICAGO BULLS
200,2014,https://www.basketball-reference.com/teams/CHI/2014.html,https://www.basketball-reference.com/teams/CHI/2014_games.html,CHICAGO BULLS
201,2015,https://www.basketball-reference.com/teams/CHI/2015.html,https://www.basketball-reference.com/teams/CHI/2015_games.html,CHICAGO BULLS
202,2016,https://www.basketball-reference.com/teams/CHI/2016.html,https://www.basketball-reference.com/teams/CHI/2016_games.html,CHICAGO BULLS
